participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"69eae5f4f5ce43d5a34d388f","guess-correlation-3","47","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","3461","3461","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-3","47","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-4","48","stat_guess","DEFAULT","completed","","","","100.00","","","-0.33","","10583","10583","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-4","48","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","10583","10583","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-4","48","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","10583","10583","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-4","48","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":14,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-10","49","stat_guess","DEFAULT","completed","","","","100.00","","","-0.27","","9202","9202","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-10","49","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","9202","9202","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-10","49","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","9202","9202","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-10","49","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":10,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-8","50","stat_guess","DEFAULT","completed","","","","100.00","","","0","","7010","7010","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-8","50","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","7010","7010","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-8","50","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","7010","7010","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-8","50","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-11","51","stat_guess","DEFAULT","completed","","","","100.00","","","0","","2805","2805","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-11","51","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","2805","2805","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-11","51","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","2805","2805","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-11.png","slope = 0.01, correlation = 0.01","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-11","51","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-6","52","stat_guess","DEFAULT","completed","","","","100.00","","","-0.64","","24035","24035","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-6","52","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","24035","24035","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-6","52","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","24035","24035","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","guess-correlation-6","52","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":27,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":17,""mouseup"":17,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","compare-r","53","break","DEFAULT","completed","","","","100.00","","","[]","","10352","10352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","compare-r","53","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","choose-strongest-r-1","54","graph_choice","DEFAULT","completed","","","","100.00","","","left","","4692","4692","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-1-A.png","assets/imgs/strongest-1-B.png","Correlation = −0.70, slope = 1.10","Correlation = 0.32, slope = 0.34","","",""
"69eae5f4f5ce43d5a34d388f","choose-strongest-r-1","54","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","choose-strongest-r-2","55","graph_choice","DEFAULT","completed","","","","100.00","","","left","","2988","2988","","","","","","","","","Which graph shows the strongest correlation?","","","","graph_choice","","","","","","","","","","","","assets/imgs/strongest-2-A.png","assets/imgs/strongest-2-B.png","Correlation = 0.10, slope = 0.03","Correlation = 0.32, slope = 0.31","","",""
"69eae5f4f5ce43d5a34d388f","choose-strongest-r-2","55","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","add-points","56","break","DEFAULT","completed","","","","100.00","","","[]","","14339","14339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","add-points","56","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","add-points-1","57","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":0.5966,""y"":0.5411},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5686,""slope"":0.433}},{""pointIndex"":2,""point"":{""x"":0.5426,""y"":0.6607},""before"":{""r"":0.5686,""slope"":0.433},""after"":{""r"":0.6442,""slope"":0.53}},{""pointIndex"":3,""point"":{""x"":0.6986,""y"":0.7096},""before"":{""r"":0.6442,""slope"":0.53},""after"":{""r"":0.7116,""slope"":0.5979}},{""pointIndex"":4,""point"":{""x"":0.7046,""y"":0.8564},""before"":{""r"":0.7116,""slope"":0.5979},""after"":{""r"":0.7558,""slope"":0.6733}},{""pointIndex"":5,""point"":{""x"":0.4527,""y"":0.4976},""before"":{""r"":0.7558,""slope"":0.6733},""after"":{""r"":0.763,""slope"":0.6805}},{""pointIndex"":6,""point"":{""x"":0.5126,""y"":0.3127},""before"":{""r"":0.763,""slope"":0.6805},""after"":{""r"":0.7541,""slope"":0.6604}},{""pointIndex"":7,""point"":{""x"":0.4227,""y"":0.3127},""before"":{""r"":0.7541,""slope"":0.6604},""after"":{""r"":0.7515,""slope"":0.6535}},{""pointIndex"":8,""point"":{""x"":0.4227,""y"":0.3235},""before"":{""r"":0.7515,""slope"":0.6535},""after"":{""r"":0.75,""slope"":0.6484}}]","","21060","21060","","","","","","","","","","","","","add_points","Please add 6 points that will positively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69eae5f4f5ce43d5a34d388f","add-points-1","57","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69eae5f4f5ce43d5a34d388f","add-points-2","58","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.4532,""y"":-0.5095},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":0.5419,""slope"":0.4606}},{""pointIndex"":2,""point"":{""x"":-0.5491,""y"":-0.515},""before"":{""r"":0.5419,""slope"":0.4606},""after"":{""r"":0.6262,""slope"":0.5531}},{""pointIndex"":3,""point"":{""x"":-0.5731,""y"":-0.6455},""before"":{""r"":0.6262,""slope"":0.5531},""after"":{""r"":0.6849,""slope"":0.644}},{""pointIndex"":4,""point"":{""x"":-0.7411,""y"":-0.7162},""before"":{""r"":0.6849,""slope"":0.644},""after"":{""r"":0.7428,""slope"":0.7102}},{""pointIndex"":5,""point"":{""x"":-0.7591,""y"":-0.8303},""before"":{""r"":0.7428,""slope"":0.7102},""after"":{""r"":0.7824,""slope"":0.776}},{""pointIndex"":6,""point"":{""x"":-0.8851,""y"":-0.8684},""before"":{""r"":0.7824,""slope"":0.776},""after"":{""r"":0.8164,""slope"":0.8138}}]","","11270","11270","","","","","","","","","","","","","add_points","Please add 6 points that will negatively increase the correlation, but not change the slope.","","","","","","","","","","","","","","","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"69eae5f4f5ce43d5a34d388f","add-points-2","58","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
